CWNS_ID,DUMMY_ID,FACILITY_NAME,PERMIT_NUMBER,TOTAL_RES_POPULATION_2022,FACILITY_TYPE,CURRENT_DESIGN_FLOW,COUNTY_NAME,STATE_CODE
6003028001,6003028001t1,"Pismo Beach, City of (Collection & WWTF) (Treatment Plant)","['2006-0003-DWQ', 'CA0048151']",7743.0,Treatment Plant,1.9,San Luis Obispo,CA
6003029002,6003029002,"Salinas, City of (Collection)",,147188.0,Collection: Pump Stations,,Monterey,CA
6003029002,6003029002t0,"Salinas, City of (Collection) (Collection: Separate Sewers)",,147188.0,Collection: Separate Sewers,,Monterey,CA
6003030001,6003030001t0,Cambria WQCP (Collection: Separate Sewers),"['ORDER NO. R3-2019-00', 'CAL010562']",5400.0,Collection: Separate Sewers,1.0,,CA
6003030001,6003030001t1,Cambria WQCP (Treatment Plant),"['ORDER NO. R3-2019-00', 'CAL010562']",5400.0,Treatment Plant,1.0,,CA
6003033001,6003033001t0,Heritage Ranch Sewer Treatm Plant (Collection: Separate Sewers),['CA0048941'],3413.0,Collection: Separate Sewers,0.4,,CA
6003033001,6003033001t1,Heritage Ranch Sewer Treatm Plant (Treatment Plant),['CA0048941'],3413.0,Treatment Plant,0.4,,CA
6003035001,6003035001t0,SAN MIGUEL STP (Collection: Separate Sewers),['CAC407893'],2307.0,Collection: Separate Sewers,0.2,,CA
6003035001,6003035001t1,SAN MIGUEL STP (Treatment Plant),['CAC407893'],2307.0,Treatment Plant,0.2,,CA
6003036001,6003036001t0,SAN SIMEON ACRES WWTF (Collection: Separate Sewers),['CA0047961'],496.0,Collection: Separate Sewers,0.2,,CA
6003036001,6003036001t1,SAN SIMEON ACRES WWTF (Treatment Plant),['CA0047961'],496.0,Treatment Plant,0.2,,CA
6003037001,6003037001,El Estero Wastewater Treatment Facility,['CA0048143'],86400.0,Collection: Pump Stations,11.0,Santa Barbara,CA
6003037001,6003037001t0,El Estero Wastewater Treatment Facility (Collection: Separate Sewers),['CA0048143'],86400.0,Collection: Separate Sewers,11.0,Santa Barbara,CA
6003037001,6003037001t1,El Estero Wastewater Treatment Facility (Treatment Plant),['CA0048143'],86400.0,Treatment Plant,11.0,Santa Barbara,CA
6003037001,6003037001t2,El Estero Wastewater Treatment Facility (Water Reuse),['CA0048143'],86400.0,Water Reuse,11.0,Santa Barbara,CA
6003038001,6003038001t0,Boulder Creek WWTF (Collection: Separate Sewers),,667.0,Collection: Separate Sewers,0.2,,CA
6003038001,6003038001t1,Boulder Creek WWTF (Treatment Plant),,667.0,Treatment Plant,0.2,,CA
6003038006,6003038006,Santa Cruz CSA #10 Coll. System,,71.0,Collection: Separate Sewers,,,CA
6003039003,6003039003,Santa Cruz-Aptos Collection System,,5735.0,Collection: Separate Sewers,,,CA
6003040001,6003040001t0,SANTA MARIA WWTF (Collection: Separate Sewers),"['R3-2010-0001', '2006-0003-DWQ']",97200.0,Collection: Separate Sewers,13.5,Santa Barbara,CA
6003040001,6003040001t1,SANTA MARIA WWTF (Treatment Plant),"['R3-2010-0001', '2006-0003-DWQ']",97200.0,Treatment Plant,13.5,Santa Barbara,CA
6003041001,6003041001t0,SOLVANG WWTF (Collection: Separate Sewers),,9926.0,Collection: Separate Sewers,1.5,,CA
6003041001,6003041001t1,SOLVANG WWTF (Treatment Plant),,9926.0,Treatment Plant,1.5,,CA
6003042001,6003042001t0,Summerland WWTP (Collection: Separate Sewers),"['R3-03-012', 'CA0048054']",1058.0,Collection: Separate Sewers,0.3,,CA
6003042001,6003042001t1,Summerland WWTP (Treatment Plant),"['R3-03-012', 'CA0048054']",1058.0,Treatment Plant,0.3,,CA
6003043001,6003043001,Templeton WW Collection System,,6154.0,Collection: Separate Sewers,,,CA
6003044001,6003044001t0,Watsonville WWTF (Collection: Separate Sewers),['CA0048216'],58713.0,Collection: Separate Sewers,12.0,Monterey,CA
6003044001,6003044001t1,Watsonville WWTF (Treatment Plant),['CA0048216'],58713.0,Treatment Plant,12.0,Monterey,CA
6003044001,6003044001t2,Watsonville WWTF (Water Reuse),['CA0048216'],58713.0,Water Reuse,12.0,Monterey,CA
6003046001,6003046001t0,Pfeiffer Big Sur WWTF (Collection: Separate Sewers),['NO.98-62'],49.0,Collection: Separate Sewers,0.083,,CA
6003046001,6003046001t1,Pfeiffer Big Sur WWTF (Treatment Plant),['NO.98-62'],49.0,Treatment Plant,0.083,,CA
6003047001,6003047001t0,SAN JUAN BAUTISTA WWTF (Collection: Separate Sewers),['CA0047902'],1715.0,Collection: Separate Sewers,0.27,,CA
6003047001,6003047001t1,SAN JUAN BAUTISTA WWTF (Treatment Plant),['CA0047902'],1715.0,Treatment Plant,0.27,,CA
6003048001,6003048001,Pebble Beach Collection System,,3723.0,Collection: Separate Sewers,,,CA
6003049001,6003049001t0,Laguna CSD WWTF (Collection: Separate Sewers),['R3-2011-0217'],31500.0,Collection: Separate Sewers,3.7,Santa Barbara,CA
6003049001,6003049001t1,Laguna CSD WWTF (Treatment Plant),['R3-2011-0217'],31500.0,Treatment Plant,3.7,Santa Barbara,CA
6003050001,6003050001t0,City of Lompoc WWTP (Collection: Separate Sewers),"['2006-0003-DWQ', 'CA0048127']",53937.0,Collection: Separate Sewers,5.5,Santa Barbara,CA
6003050001,6003050001t1,City of Lompoc WWTP (Treatment Plant),"['2006-0003-DWQ', 'CA0048127']",53937.0,Treatment Plant,5.5,Santa Barbara,CA
6003053001,6003053001t0,MONTECITO WWTF (Collection: Separate Sewers),['CA0047899'],9050.0,Collection: Separate Sewers,1.0,Santa Barbara,CA
6003053001,6003053001t1,MONTECITO WWTF (Treatment Plant),['CA0047899'],9050.0,Treatment Plant,1.0,Santa Barbara,CA
6003054002,6003054002t0,BEAR CREEK ESTATES WWTF (Collection: Separate Sewers),['R3-00-043'],191.0,Collection: Separate Sewers,0.01,,CA
6003054002,6003054002t1,BEAR CREEK ESTATES WWTF (Treatment Plant),['R3-00-043'],191.0,Treatment Plant,0.01,,CA
6003058001,6003058001t0,AVILA BEACH WWTF (Collection: Separate Sewers),['CA0047830'],720.0,Collection: Separate Sewers,0.2,San Luis Obispo,CA
6003058001,6003058001t1,AVILA BEACH WWTF (Treatment Plant),['CA0047830'],720.0,Treatment Plant,0.2,San Luis Obispo,CA
6003060001,6003060001,South County Regional Wastewater Treatment and Reclamation Facility,['CA0049964'],95848.0,Treatment Plant,9.0,Santa Clara,CA
6003061001,6003061001t0,Carpinteria WWTF (Collection: Separate Sewers),['CA0047364'],15241.0,Collection: Separate Sewers,2.0,Santa Barbara,CA
6003061001,6003061001t1,Carpinteria WWTF (Treatment Plant),['CA0047364'],15241.0,Treatment Plant,2.0,Santa Barbara,CA
6003062001,6003062001,Goleta West SD Collection System,,35550.0,Collection: Separate Sewers,,,CA
6003063001,6003063001t0,Hollister Domestic WWTP (Collection: Separate Sewers),['NO. R3-2008-0069'],38970.0,Collection: Separate Sewers,2.69,,CA
6003063001,6003063001t1,Hollister Domestic WWTP (Treatment Plant),['NO. R3-2008-0069'],38970.0,Treatment Plant,2.69,,CA
6003066001,6003066001,Boronda Collection System,,1629.0,Collection: Separate Sewers,,,CA
6003068001,6003068001t0,CUYAMA WWTF (Collection: Separate Sewers),['CA0048089'],504.0,Collection: Separate Sewers,0.15,,CA
6003068001,6003068001t1,CUYAMA WWTF (Treatment Plant),['CA0048089'],504.0,Treatment Plant,0.15,,CA
6003069001,6003069001,"Grover Beach, City of (Collection)",['2006-0003-DWQ'],11348.0,Collection: Separate Sewers,,San Luis Obispo,CA
6003070001,6003070001t0,GONZALES WWTF (Collection: Separate Sewers),['CAS000002'],7799.0,Collection: Separate Sewers,0.763,,CA
6003070001,6003070001t1,GONZALES WWTF (Treatment Plant),['CAS000002'],7799.0,Treatment Plant,0.763,,CA
6003072001,6003072001t0,GUADALUPE WWTF (Collection: Separate Sewers),['2006-0003-DWQ'],6767.0,Collection: Separate Sewers,0.96,Santa Barbara,CA
6003072001,6003072001t1,GUADALUPE WWTF (Treatment Plant),['2006-0003-DWQ'],6767.0,Treatment Plant,0.96,Santa Barbara,CA
6003075001,6003075001,Monterey County Collections,,16727.0,Collection: Separate Sewers,,Monterey,CA
6003076001,6003076001,Morgan Hill Collection System,['CA0049964'],40500.0,Collection: Separate Sewers,,Santa Clara,CA
6003080001,6003080001t0,SAN ARDO WWTF (Collection: Separate Sewers),,476.0,Collection: Separate Sewers,0.09,,CA
6003080001,6003080001t1,SAN ARDO WWTF (Treatment Plant),,476.0,Treatment Plant,0.09,,CA
6003081001,6003081001t0,SO SAN LUIS OB CO WWTF (Collection: Separate Sewers),['CA0048003'],62019.0,Collection: Separate Sewers,5.0,,CA
6003081001,6003081001t1,SO SAN LUIS OB CO WWTF (Treatment Plant),['CA0048003'],62019.0,Treatment Plant,5.0,,CA
6003083001,6003083001t0,TRES PINOS WWTF (Collection: Separate Sewers),['2014-0153-DWQ'],104.0,Collection: Separate Sewers,0.06,,CA
6003083001,6003083001t1,TRES PINOS WWTF (Treatment Plant),['2014-0153-DWQ'],104.0,Treatment Plant,0.06,,CA
6003090001,6003090001,SAN MARTIN COLL SYSTEM,,5848.0,Collection: Separate Sewers,,,CA
6003092001,6003092001,Vandenberg Village Collection Sys.,,6192.0,Collection: Separate Sewers,,,CA
6003094001,6003094001,Arroyo Grande Collection System,,16471.0,Collection: Separate Sewers,,San Luis Obispo,CA
6003115001,6003115001t0,RIDGEMARK WWTF (Collection: Separate Sewers),,4500.0,Collection: Separate Sewers,0.35,,CA
6003115001,6003115001t1,RIDGEMARK WWTF (Treatment Plant),,4500.0,Treatment Plant,0.35,,CA
6004001001,6004001001,Glendale Collection System,,180000.0,Collection: Pump Stations,,Los Angeles,CA
6004001001,6004001001t0,Glendale Collection System (Collection: Separate Sewers),,180000.0,Collection: Separate Sewers,,Los Angeles,CA
6004002001,6004002001,OJAI VALLEY SD WWTF,['CA0053961'],20700.0,Collection: Pump Stations,3.0,Ventura,CA
6004002001,6004002001t0,OJAI VALLEY SD WWTF (Collection: Separate Sewers),['CA0053961'],20700.0,Collection: Separate Sewers,3.0,Ventura,CA
6004002001,6004002001t1,OJAI VALLEY SD WWTF (Treatment Plant),['CA0053961'],20700.0,Treatment Plant,3.0,Ventura,CA
6004003001,6004003001t0,Simi Valley WWTP (Collection: Separate Sewers),['CA0055221'],114190.0,Collection: Separate Sewers,12.5,Ventura,CA
6004003001,6004003001t1,Simi Valley WWTP (Treatment Plant),['CA0055221'],114190.0,Treatment Plant,12.5,Ventura,CA
6004004001,6004004001,Culver City Collection System,['2006-0003-DWQ'],37043.0,Collection: Separate Sewers,,Los Angeles,CA
6004005003,6004005003,Crescenta Collection System,,28800.0,Collection: Separate Sewers,,,CA
6004006001,6004006001,Ventura Water Reclamation Facility,['CA0053651'],102082.0,Collection: Pump Stations,14.0,Ventura,CA
6004006001,6004006001t0,Ventura Water Reclamation Facility (Collection: Separate Sewers),['CA0053651'],102082.0,Collection: Separate Sewers,14.0,Ventura,CA
6004006001,6004006001t1,Ventura Water Reclamation Facility (Treatment Plant),['CA0053651'],102082.0,Treatment Plant,14.0,Ventura,CA
6004006001,6004006001t2,Ventura Water Reclamation Facility (Water Reuse),['CA0053651'],102082.0,Water Reuse,14.0,Ventura,CA
6004007001,6004007001t0,Hill Canyon WWTP (Collection: Separate Sewers),['CA0056294'],117000.0,Collection: Separate Sewers,14.0,Ventura,CA
6004007001,6004007001t1,Hill Canyon WWTP (Treatment Plant),['CA0056294'],117000.0,Treatment Plant,14.0,Ventura,CA
6004008010,6004008010t0,MALIBU WWTF (Collection: Separate Sewers),['R4-2015-0051'],10638.0,Collection: Separate Sewers,0.5,Los Angeles,CA
6004008010,6004008010t1,MALIBU WWTF (Treatment Plant),['R4-2015-0051'],10638.0,Treatment Plant,0.5,Los Angeles,CA
6004009001,6004009001,LACSD (Joint Water Pollution Control Plant),['CA0053813'],3353576.0,Collection: Pump Stations,400.0,Los Angeles,CA
6004009001,6004009001t0,LACSD (Joint Water Pollution Control Plant) (Collection: Separate Sewers),['CA0053813'],3353576.0,Collection: Separate Sewers,400.0,Los Angeles,CA
6004009001,6004009001t1,LACSD (Joint Water Pollution Control Plant) (Treatment Plant),['CA0053813'],3353576.0,Treatment Plant,400.0,Los Angeles,CA
6004009002,6004009002,LACSD (Pomona WRP),['CA0053619'],311175.0,Collection: Pump Stations,15.0,San Bernardino,CA
6004009002,6004009002t0,LACSD (Pomona WRP) (Collection: Separate Sewers),['CA0053619'],311175.0,Collection: Separate Sewers,15.0,San Bernardino,CA
6004009002,6004009002t1,LACSD (Pomona WRP) (Treatment Plant),['CA0053619'],311175.0,Treatment Plant,15.0,San Bernardino,CA
6004009002,6004009002t2,LACSD (Pomona WRP) (Water Reuse),['CA0053619'],311175.0,Water Reuse,15.0,San Bernardino,CA
6004009003,6004009003,LACSD (San Jose Creek WRP),['CA0053911'],936523.0,Collection: Pump Stations,100.0,Los Angeles,CA
6004009003,6004009003t0,LACSD (San Jose Creek WRP) (Collection: Separate Sewers),['CA0053911'],936523.0,Collection: Separate Sewers,100.0,Los Angeles,CA
6004009003,6004009003t1,LACSD (San Jose Creek WRP) (Treatment Plant),['CA0053911'],936523.0,Treatment Plant,100.0,Los Angeles,CA
6004009004,6004009004t0,LACSD (Whittier Narrows WRP) (Collection: Separate Sewers),['CA0053716'],297390.0,Collection: Separate Sewers,15.0,Los Angeles,CA
6004009004,6004009004t1,LACSD (Whittier Narrows WRP) (Treatment Plant),['CA0053716'],297390.0,Treatment Plant,15.0,Los Angeles,CA
6004009004,6004009004t2,LACSD (Whittier Narrows WRP) (Water Reuse),['CA0053716'],297390.0,Water Reuse,15.0,Los Angeles,CA
6004009005,6004009005t0,LACSD (Los Coyotes WRP) (Collection: Separate Sewers),['CA0054011'],523851.0,Collection: Separate Sewers,37.5,Los Angeles,CA
6004009005,6004009005t1,LACSD (Los Coyotes WRP) (Treatment Plant),['CA0054011'],523851.0,Treatment Plant,37.5,Los Angeles,CA
6004009005,6004009005t2,LACSD (Los Coyotes WRP) (Water Reuse),['CA0054011'],523851.0,Water Reuse,37.5,Los Angeles,CA
6004009006,6004009006,LACSD (Long Beach WRP),['CA0054119'],189973.0,Collection: Pump Stations,25.0,Orange,CA
6004009006,6004009006t0,LACSD (Long Beach WRP) (Collection: Separate Sewers),['CA0054119'],189973.0,Collection: Separate Sewers,25.0,Orange,CA
6004009006,6004009006t1,LACSD (Long Beach WRP) (Treatment Plant),['CA0054119'],189973.0,Treatment Plant,25.0,Orange,CA
6004009007,6004009007t0,LACSD (Saugus WRP) (Collection: Separate Sewers),['CA0054313'],49393.0,Collection: Separate Sewers,6.5,Los Angeles,CA
6004009007,6004009007t1,LACSD (Saugus WRP) (Treatment Plant),['CA0054313'],49393.0,Treatment Plant,6.5,Los Angeles,CA
6004009007,6004009007t2,LACSD (Saugus WRP) (Water Reuse),['CA0054313'],49393.0,Water Reuse,6.5,Los Angeles,CA
6004009008,6004009008t0,LACSD (Valencia WRP) (Collection: Separate Sewers),['CA0054216'],168637.0,Collection: Separate Sewers,21.6,Los Angeles,CA
6004009008,6004009008t1,LACSD (Valencia WRP) (Treatment Plant),['CA0054216'],168637.0,Treatment Plant,21.6,Los Angeles,CA
6004009008,6004009008t2,LACSD (Valencia WRP) (Water Reuse),['CA0054216'],168637.0,Water Reuse,21.6,Los Angeles,CA
6004009009,6004009009t0,LACSD (Lancaster WRP) (Collection: Separate Sewers),['R6V-2002-053'],159280.0,Collection: Separate Sewers,21.0,Kern,CA
6004009009,6004009009t1,LACSD (Lancaster WRP) (Treatment Plant),['R6V-2002-053'],159280.0,Treatment Plant,21.0,Kern,CA
6004009009,6004009009t2,LACSD (Lancaster WRP) (Water Reuse),['R6V-2002-053'],159280.0,Water Reuse,21.0,Kern,CA
6004009010,6004009010t0,LACSD (Palmdale WRP) (Collection: Separate Sewers),['R6T-2011-0012'],145187.0,Collection: Separate Sewers,12.0,Los Angeles,CA
6004009010,6004009010t1,LACSD (Palmdale WRP) (Treatment Plant),['R6T-2011-0012'],145187.0,Treatment Plant,12.0,Los Angeles,CA
6004009010,6004009010t2,LACSD (Palmdale WRP) (Water Reuse),['R6T-2011-0012'],145187.0,Water Reuse,12.0,Los Angeles,CA
6004009014,6004009014t0,LACSD (La Canada WRP) (Collection: Separate Sewers),['00-099'],1519.0,Collection: Separate Sewers,0.2,Los Angeles,CA
6004009014,6004009014t1,LACSD (La Canada WRP) (Treatment Plant),['00-099'],1519.0,Treatment Plant,0.2,Los Angeles,CA
6004010001,6004010001t0,Hyperion WRP (Biosolids Handling Facility),['CA0109991'],2800773.0,Biosolids Handling Facility,450.0,Los Angeles,CA
6004010001,6004010001t1,Hyperion WRP (Treatment Plant),['CA0109991'],2800773.0,Treatment Plant,450.0,Los Angeles,CA
6004010002,6004010002t1,Terminal Island WRP (Biosolids Handling Facility),['CA0053856'],123833.0,Biosolids Handling Facility,30.0,Los Angeles,CA
6004010002,6004010002t0,Terminal Island WRP (Collection: Separate Sewers),['CA0053856'],123833.0,Collection: Separate Sewers,30.0,Los Angeles,CA
6004010002,6004010002t2,Terminal Island WRP (Treatment Plant),['CA0053856'],123833.0,Treatment Plant,30.0,Los Angeles,CA
6004010003,6004010003,L.A.-Glendale WRP,['CA0053953'],213774.0,Treatment Plant,20.0,Los Angeles,CA
6004010004,6004010004,Tillman WRP,['CA0056227'],919987.0,Treatment Plant,80.0,Los Angeles,CA
6004010005,6004010005,"Los Angeles, City of  (Collection)","['CA0053856', 'CA0109991', 'CA0056227', 'CA0053953']",3643825.0,Collection: Pump Stations,,Los Angeles,CA
6004010005,6004010005t0,"Los Angeles, City of  (Collection) (Collection: Separate Sewers)","['CA0053856', 'CA0109991', 'CA0056227', 'CA0053953']",3643825.0,Collection: Separate Sewers,,Los Angeles,CA
6004011008,6004011008,Port Hueneme Collection System,,19541.0,Collection: Separate Sewers,,,CA
6004011009,6004011009t0,MONTALVO WWTF (Collection: Separate Sewers),,2286.0,Collection: Separate Sewers,0.36,,CA
6004011009,6004011009t1,MONTALVO WWTF (Treatment Plant),,2286.0,Treatment Plant,0.36,,CA
6004011010,6004011010t0,Saticoy SD Sewage Treatment Plant (Collection: Separate Sewers),['R4-01-155'],952.0,Collection: Separate Sewers,0.25,,CA
6004011010,6004011010t1,Saticoy SD Sewage Treatment Plant (Treatment Plant),['R4-01-155'],952.0,Treatment Plant,0.25,,CA
6004012500,6004012500,City of Pasadena Collection System,['CAS004001'],132618.0,Collection: Separate Sewers,,Los Angeles,CA
6004013001,6004013001,Trinfo SD Collection System,,30101.0,Collection: Separate Sewers,,,CA
6004014001,6004014001,Moorpark WWTF,['CA0063274'],34200.0,Collection: Pump Stations,3.0,Ventura,CA
6004014001,6004014001t0,Moorpark WWTF (Collection: Separate Sewers),['CA0063274'],34200.0,Collection: Separate Sewers,3.0,Ventura,CA
6004014001,6004014001t1,Moorpark WWTF (Treatment Plant),['CA0063274'],34200.0,Treatment Plant,3.0,Ventura,CA
6004014001,6004014001t2,Moorpark WWTF (Water Reuse),['CA0063274'],34200.0,Water Reuse,3.0,Ventura,CA
6004016001,6004016001t0,AVALON WWRF (Collection: Separate Sewers),['CA0054372'],3420.0,Collection: Separate Sewers,1.2,Los Angeles,CA
6004016001,6004016001t1,AVALON WWRF (Treatment Plant),['CA0054372'],3420.0,Treatment Plant,1.2,Los Angeles,CA
6004017001,6004017001t0,FILLMORE WWTF (Collection: Separate Sewers),,14846.0,Collection: Separate Sewers,1.8,Ventura,CA
6004017001,6004017001t1,FILLMORE WWTF (Treatment Plant),,14846.0,Treatment Plant,1.8,Ventura,CA
6004020001,6004020001t0,New Piru WWTF (Collection: Separate Sewers),['R4-2009-0027-A02'],2143.0,Collection: Separate Sewers,0.5,,CA
6004020001,6004020001t1,New Piru WWTF (Treatment Plant),['R4-2009-0027-A02'],2143.0,Treatment Plant,0.5,,CA
6004022002,6004022002t0,NYELAND ACRES WWTF (Collection: Separate Sewers),['CA0104451'],1002.0,Collection: Separate Sewers,0.32,,CA
6004022002,6004022002t1,NYELAND ACRES WWTF (Treatment Plant),['CA0104451'],1002.0,Treatment Plant,0.32,,CA
6004024001,6004024001,Camrosa WD Collection System,,27000.0,Collection: Separate Sewers,,,CA
6004026001,6004026001t1,Tapia Water Reclamation Facility (Biosolids Handling Facility),['CA0056014'],74314.0,Biosolids Handling Facility,16.1,,CA
6004026001,6004026001t0,Tapia Water Reclamation Facility (Collection: Separate Sewers),['CA0056014'],74314.0,Collection: Separate Sewers,16.1,,CA
6004026001,6004026001t2,Tapia Water Reclamation Facility (Treatment Plant),['CA0056014'],74314.0,Treatment Plant,16.1,,CA
6004026001,6004026001t3,Tapia Water Reclamation Facility (Water Reuse),['CA0056014'],74314.0,Water Reuse,16.1,,CA
6004027001,6004027001t0,Oxnard WWTP (Collection: Separate Sewers),['CA0054097'],212912.0,Collection: Separate Sewers,31.7,Ventura,CA
