"CWNS_ID","FACILITY_ID","STATE_CODE","DISCHARGE_TYPE","PRESENT_DISCHARGE_PERCENTAGE","PROJECTED_DISCHARGE_PERCENTAGE","DISCHARGES_TO_CWNSID"
"48001239001",1183018,TX,Outfall To Surface Waters,100,100,
"48001269001",1183037,TX,Outfall To Surface Waters,100,100,
"48001364004",1183066,TX,Discharge To Another Facility,100,100,"48001117001"
"48002140001",1183163,TX,Discharge To Another Facility,100,100,"48001104003"
"48003001001",1183166,TX,Outfall To Surface Waters,100,100,
"48003011001",1183174,TX,Outfall To Surface Waters,100,100,
"48004233001",1183480,TX,Outfall To Surface Waters,100,100,
"48004323001",1183510,TX,Outfall To Surface Waters,100,100,
"48005019001",1183581,TX,Outfall To Surface Waters,100,100,
"48005158001",1183662,TX,Outfall To Surface Waters,100,100,
"48006015001",1183686,TX,Outfall To Surface Waters,100,100,
"48007024001",1183799,TX,Outfall To Surface Waters,100,100,
"48007026001",1183802,TX,Discharge To Another Facility,100,100,"48007064008"
"48007053001",1183874,TX,Outfall To Surface Waters,100,100,
"48007101001",1183923,TX,Outfall To Surface Waters,100,100,
"48007424002",1184070,TX,Outfall To Surface Waters,100,100,
"48007546001",1184136,TX,Discharge To Another Facility,100,100,"48007039024"
"48007583001",1184159,TX,Discharge To Another Facility,100,100,"48001684001"
"48009003001",1184467,TX,Overland Flow With Discharge,100,100,
"48009505001",1184507,TX,Outfall To Surface Waters,100,100,
"51000053001",1192647,VA,Outfall To Surface Waters,100,100,
"51000110001",1192695,VA,Discharge To Another Facility,100,0,"51000308005"
"51000266004",1192895,VA,Outfall To Surface Waters,100,100,
"51000267001",1192896,VA,Outfall To Surface Waters,100,100,
"56000044001",1194807,WY,Outfall To Surface Waters,100,100,
"56000088001",1194839,WY,Outfall To Surface Waters,100,100,
"42005016001",1196469,PA,Outfall To Surface Waters,100,100,
"55000540001",1206086,WI,Outfall To Surface Waters,100,100,
"55002047001",1206276,WI,Discharge To Another Facility,50,50,"55003100001"
"55003470001",1206494,WI,Outfall To Surface Waters,100,100,
"55004080001",1206584,WI,Outfall To Surface Waters,100,100,
"55004620001",1206644,WI,Outfall To Surface Waters,100,100,
"55009511001",1206864,WI,Outfall To Surface Waters,100,100,
"55009790002",1206957,WI,Outfall To Surface Waters,100,100,
"55009907001",1206995,WI,Outfall To Surface Waters,100,100,
"24000042014",1214281,MD,Discharge To Another Facility,100,100,"24000042001"
"24000042022",1214283,MD,Outfall To Surface Waters,100,100,
"24000082001",1214394,MD,Outfall To Surface Waters,100,100,
"36001012001",1220258,NY,Outfall To Surface Waters,100,100,
"36003097001",1220525,NY,Discharge To Another Facility,100,100,"36003095001"
"36003112004",1220548,NY,Outfall To Surface Waters,100,100,
"36004077001",1220775,NY,Outfall To Surface Waters,100,100,
"36005039001",1220853,NY,Discharge To Another Facility,100,100,"36005063001"
"36005076001",1220884,NY,Discharge To Another Facility,100,100,"36005063001"
"36005163001",1220926,NY,Reuse: Environmental restoration and groundwater discharge,100,100,
"36007138001",1221126,NY,Discharge To Another Facility,100,100,"36007136001"
"36007142001",1221135,NY,Discharge To Another Facility,100,0,"36007136001"
"48000112001",1227739,TX,Outfall To Surface Waters,100,100,
"48006057001",1227901,TX,Outfall To Surface Waters,100,100,
"48007473001",1227923,TX,Outfall To Surface Waters,100,100,
"48007544001",1227928,TX,Outfall To Surface Waters,100,100,
"55000550001",1229142,WI,Discharge To Another Facility,100,100,"55005280002"
"31000495001",1230187,NE,Evaporation,100,100,
"31001925001",1230246,NE,Reuse: Irrigation,100,100,
"20000939001",1230918,KS,Outfall To Surface Waters,100,100,
"27000331001",1231507,MN,Outfall To Surface Waters,100,100,
"17000239001",1232703,IL,Outfall To Surface Waters,100,100,
"29003715001",1233283,MO,Outfall To Surface Waters,100,100,
"18000051001",1234170,IN,Outfall To Surface Waters,100,100,
"18002140001",1234187,IN,Outfall To Surface Waters,100,100,
"18005152001",1234215,IN,Discharge To Another Facility,100,100,"18000250001"
"47000985001",1235061,TN,Outfall To Surface Waters,100,100,
"51000251001",1235985,VA,Outfall To Surface Waters,100,100,
"40000042001",1236855,OK,Outfall To Surface Waters,100,100,
"39000300001",1237813,OH,Outfall To Surface Waters,100,100,
"56000051001",1238678,WY,Outfall To Surface Waters,100,100,
"56000089001",1238689,WY,Outfall To Surface Waters,100,100,
"53001470001",1238908,WA,Outfall To Surface Waters,100,100,
"38000097001",1239319,ND,Outfall To Surface Waters,100,100,
"12000010001",2802125,FL,Reuse: Environmental restoration and groundwater discharge,100,100,
"30300268001",2841883,MT,Discharge To Another Facility,100,100,"30000053001"
"05000327001",1105150,AR,Outfall To Surface Waters,100,100,
"05000547001",1105347,AR,Outfall To Surface Waters,100,100,
"05000612001",1105412,AR,Outfall To Surface Waters,100,100,
"05000743001",1105533,AR,Outfall To Surface Waters,100,100,
"05009400001",1105589,AR,Outfall To Surface Waters,100,100,
"13000059001",1109053,GA,Outfall To Surface Waters,100,100,
"13000093001",1109096,GA,Outfall To Surface Waters,100,100,
"13000121001",1109123,GA,Discharge To Another Facility,67,50,"13000625001"
"13000191001",1109201,GA,Outfall To Surface Waters,100,100,
"13000735001",1109560,GA,Outfall To Surface Waters,100,100,
"13000835001",1109659,GA,Outfall To Surface Waters,100,100,
"17000138001",1113412,IL,Discharge To Another Facility,100,100,"17000136001"
"17000161001",1113440,IL,Outfall To Surface Waters,100,100,
"17000178001",1113455,IL,Outfall To Surface Waters,100,100,
"17000210001",1113485,IL,Discharge To Another Facility,100,100,"17000721007"
"17000210001",1113485,IL,CSO Discharge,0,0,
"17000249001",1113527,IL,Outfall To Surface Waters,100,100,
"17000326001",1113594,IL,Outfall To Surface Waters,100,100,
"17000338002",1113607,IL,Outfall To Surface Waters,100,100,
"17000418003",1113688,IL,Outfall To Surface Waters,100,100,
"17000463001",1113734,IL,Discharge To Another Facility,100,100,"17000721001"
"17000535001",1113812,IL,Discharge To Another Facility,100,100,"17000537001"
"17000555001",1113832,IL,Discharge To Another Facility,100,100,"17000721001"
"17001316001",1114079,IL,Outfall To Surface Waters,100,100,
"17007110002",1114295,IL,Outfall To Surface Waters,100,100,
"17007204001",1114309,IL,Outfall To Surface Waters,100,100,
"17007513001",1114348,IL,Outfall To Surface Waters,100,100,
"17009953001",1114470,IL,Outfall To Surface Waters,100,100,
"18000037001",1120084,IN,Outfall To Surface Waters,100,100,
"18005994011",1120521,IN,Outfall To Surface Waters,100,100,
"15000001003",1123259,HI,Ocean Discharge,100,100,
"15000003011",1123271,HI,Deep well disposal (UIC Class I),100,100,
"19000015001",1123464,IA,Outfall To Surface Waters,100,100,
"19000189001",1123612,IA,Outfall To Surface Waters,100,100,
"19000189001",1123612,IA,Reuse: Other Centralized Non-Potable,0,0,
"19000216001",1123635,IA,Outfall To Surface Waters,100,100,
"19000270001",1123684,IA,Outfall To Surface Waters,100,100,
"19000326001",1123732,IA,Outfall To Surface Waters,100,100,
"19000328001",1123733,IA,Outfall To Surface Waters,100,100,
"19000382001",1123778,IA,Outfall To Surface Waters,100,100,
"19000649001",1124022,IA,Outfall To Surface Waters,100,0,
"19000673001",1124045,IA,Outfall To Surface Waters,100,100,
"19000804001",1124152,IA,Outfall To Surface Waters,100,100,
"19000849001",1124194,IA,Outfall To Surface Waters,100,100,
"19000895001",1124234,IA,Outfall To Surface Waters,100,100,
"19000898001",1124236,IA,Outfall To Surface Waters,100,100,
"19000947001",1124278,IA,Outfall To Surface Waters,100,100,
"19001029001",1124308,IA,Outfall To Surface Waters,100,100,
"19001062001",1124336,IA,Outfall To Surface Waters,100,100,
"16000134001",1128667,ID,Outfall To Surface Waters,100,100,
"20000498010",1130308,KS,Outfall To Surface Waters,100,100,
"20000924001",1130436,KS,Outfall To Surface Waters,100,100,
"20001321001",1130590,KS,Evaporation,100,100,
"20001534001",1130647,KS,Outfall To Surface Waters,100,100,
"29001011005",1133246,MO,Outfall To Surface Waters,100,100,
"29001191001",1133526,MO,Outfall To Surface Waters,100,100,
"29001199001",1133534,MO,Outfall To Surface Waters,100,100,
"29002032002",1133649,MO,Outfall To Surface Waters,100,0,
"29002061001",1133665,MO,Outfall To Surface Waters,100,0,
"29004025001",1134050,MO,Discharge To Another Facility,100,100,"29004026001"
"21000024001",1139487,KY,Outfall To Surface Waters,100,100,
"21000112001",1139574,KY,Outfall To Surface Waters,100,100,
"21000234001",1139663,KY,Outfall To Surface Waters,100,100,
"23000005001",1142435,ME,Outfall To Surface Waters,99,99,
"23000005001",1142435,ME,CSO Discharge,1,1,
"23000074001",1142511,ME,Outfall To Surface Waters,100,100,
"32000005002",1144631,NV,Evaporation,100,100,
"31000204001",1145782,NE,Outfall To Surface Waters,100,100,
"31001220001",1145923,NE,Outfall To Surface Waters,100,100,
"31001880001",1146010,NE,Evaporation,100,100,
"31002000001",1146022,NE,Evaporation,100,100,
"31002420001",1146060,NE,Outfall To Surface Waters,100,100,
"31002562001",1146073,NE,Outfall To Surface Waters,100,100,
"27000018001",1147910,MN,Discharge To Another Facility,100,100,"27000001001"
"27000105001",1147985,MN,Discharge To Another Facility,100,100,"27000001002"
"27000294001",1148126,MN,Outfall To Surface Waters,100,100,
"27001313001",1148207,MN,Outfall To Surface Waters,100,100,
"27003202001",1148277,MN,Outfall To Surface Waters,100,100,
"38000050001",1151303,ND,Outfall To Surface Waters,100,100,
"38000073001",1151326,ND,Outfall To Surface Waters,100,100,
"38000134001",1151381,ND,Outfall To Surface Waters,100,100,
"38000203001",1151446,ND,Outfall To Surface Waters,100,100,
"38000275001",1151515,ND,Outfall To Surface Waters,100,100,
"37001601001",1153211,NC,Outfall To Surface Waters,75,75,
"37001601001",1153211,NC,Reuse: Irrigation,25,25,
"37009301001",1153778,NC,Discharge To Another Facility,100,100,"37009303001"
"20001604001",1130660,KS,Outfall To Surface Waters,100,100,
"29001021001",1133272,MO,Outfall To Surface Waters,100,100,
"29001023050",1133291,MO,Outfall To Surface Waters,100,100,
"29001038001",1133319,MO,Outfall To Surface Waters,100,100,
"29001228001",1133559,MO,"Overland Flow, No Discharge",100,36,
"29002023001",1133641,MO,Outfall To Surface Waters,100,100,
"29002124001",1133701,MO,Outfall To Surface Waters,100,100,
"29002143001",1133706,MO,Outfall To Surface Waters,100,100,
"29002462001",1133851,MO,Outfall To Surface Waters,100,100,
"29003043001",1133899,MO,Outfall To Surface Waters,100,100,
"29003391001",1133952,MO,Outfall To Surface Waters,100,100,
"29004152001",1134164,MO,Outfall To Surface Waters,100,100,
"21000111001",1139573,KY,Outfall To Surface Waters,100,100,
"39007763001",1081559,OH,Discharge To Another Facility,100,100,"39004347001"
"39009600010",1081736,OH,Outfall To Surface Waters,100,100,
"56000017001",1194786,WY,Outfall To Surface Waters,100,100,
"56000043001",1194805,WY,Outfall To Surface Waters,100,100,
"56000090001",1194840,WY,Outfall To Surface Waters,50,50,
"56000090001",1194840,WY,Reuse: Irrigation,50,50,
"42001002001",1195500,PA,Outfall To Surface Waters,100,0,
"42005008002",1196458,PA,Outfall To Surface Waters,100,100,
"42005059001",1196550,PA,Outfall To Surface Waters,100,100,
"55001550001",1206226,WI,Discharge To Another Facility,100,100,"55001310001"
"55001680001",1206240,WI,Outfall To Surface Waters,100,100,
"55003600001",1206513,WI,Outfall To Surface Waters,100,100,
"55004040001",1206575,WI,Outfall To Surface Waters,100,100,
"55004120001",1206589,WI,Outfall To Surface Waters,100,100,
"55004330001",1206615,WI,Outfall To Surface Waters,100,100,
"55007720001",1206803,WI,Outfall To Surface Waters,100,100,
"55008401001",1206822,WI,Discharge To Another Facility,100,100,"55000708001"
"55009572003",1206880,WI,Discharge To Another Facility,100,100,"55002781001"
"24000036005",1214265,MD,Discharge To Another Facility,100,100,"24000039001"
"24000037001",1214273,MD,Outfall To Surface Waters,100,100,
"24000054008",1214316,MD,Outfall To Surface Waters,100,100,
"24000061002",1214337,MD,Discharge To Another Facility,100,100,"24000061001"
"24000063003",1214341,MD,Reuse: Environmental restoration and groundwater discharge,100,100,
"24000096001",1214426,MD,Outfall To Surface Waters,100,100,
"02000169001",1216390,AK,Reuse: Environmental restoration and groundwater discharge,100,100,
"36003006001",1220325,NY,Discharge To Another Facility,100,100,"36003002001"
"36003107001",1220536,NY,Outfall To Surface Waters,100,100,
"36003147001",1220595,NY,Outfall To Surface Waters,100,100,
"36003188001",1220671,NY,Discharge To Another Facility,100,100,"36003169009"
"36004005001",1220700,NY,Discharge To Another Facility,100,100,"36004064001"
"36004016001",1220708,NY,Outfall To Surface Waters,100,100,
"36008242001",1221323,NY,Outfall To Surface Waters,100,100,
"36009073001",1221391,NY,Discharge To Another Facility,100,100,"36009071001"
"48000115001",1227740,TX,Outfall To Surface Waters,100,100,
"48002064001",1227794,TX,Outfall To Surface Waters,100,100,
"48004225001",1227858,TX,Outfall To Surface Waters,100,100,
"48005099001",1227887,TX,Outfall To Surface Waters,100,100,
"48007055001",1227910,TX,Outfall To Surface Waters,100,100,
"55000450001",1229140,WI,Outfall To Surface Waters,100,100,
"55002320001",1229188,WI,Outfall To Surface Waters,100,100,
"31001279001",1230215,NE,Outfall To Surface Waters,100,100,
"31001320001",1230216,NE,Evaporation,100,100,
"31001490001",1230226,NE,Outfall To Surface Waters,100,100,
"31002205001",1230255,NE,Reuse: Irrigation,100,100,
"31002470001",1230268,NE,Outfall To Surface Waters,100,100,
"20000411001",1230878,KS,Outfall To Surface Waters,100,100,
"27003805001",1231534,MN,Outfall To Surface Waters,100,100,
"17000012001",1232694,IL,Outfall To Surface Waters,100,100,
"29003511001",1233277,MO,Outfall To Surface Waters,100,100,
"18000045001",1234169,IN,Outfall To Surface Waters,100,100,
"21000243001",1235506,KY,Outfall To Surface Waters,100,100,
"51000277001",1235990,VA,Outfall To Surface Waters,100,100,
"37005108001",1236376,NC,Outfall To Surface Waters,100,100,
"37006305001",1236382,NC,Discharge To Another Facility,100,100,"37006313001"
"41000161001",1238056,OR,Outfall To Surface Waters,60,60,
"41000161001",1238056,OR,Reuse: Irrigation,40,40,
"30000060001",1238240,MT,Outfall To Surface Waters,100,100,
"45000614021",1238539,SC,Outfall To Surface Waters,100,100,
"54001803001",1239024,WV,Outfall To Surface Waters,100,100,
"36009032001",2823325,NY,Discharge To Another Facility,100,100,"36009031001"
"48001009010",2862800,TX,Outfall To Surface Waters,100,100,
"36006046002",2869416,NY,Discharge To Another Facility,100,100,"36006049001"
"34001194001",3102048,NJ,Discharge To Another Facility,100,100,"34001005001"
"47002024002",3236630,TN,Outfall To Surface Waters,100,100,
"39003326008",3263448,OH,Discharge To Another Facility,100,100,"39006699001"
"53000101234",3303576,WA,Reuse: Irrigation,100,100,
"48001065601",3345214,TX,Evaporation,100,100,
"39000081003",3361903,OH,Outfall To Surface Waters,100,100,
"08000106301",3418746,CO,Discharge To Another Facility,100,100,"08000073001"
"36005021002",3484790,NY,Outfall To Surface Waters,100,100,
"37007105001",3486750,NC,Reuse: Irrigation,100,100,
"53000115002",1180755,WA,Ocean Discharge,100,100,
"53000510001",1180804,WA,Outfall To Surface Waters,100,100,
"53001300001",1180941,WA,Outfall To Surface Waters,100,100,
"53001645001",1180983,WA,Outfall To Surface Waters,100,100,
"48001025001",1182893,TX,Evaporation,100,100,
"48001203008",1182981,TX,Outfall To Surface Waters,100,100,
"48001213001",1182993,TX,Outfall To Surface Waters,100,100,
"48001246001",1183023,TX,Outfall To Surface Waters,100,100,
"48003033005",1183199,TX,Outfall To Surface Waters,100,100,
"48003143001",1183278,TX,Evaporation,100,100,
"48004007002",1183323,TX,Discharge To Another Facility,100,100,"48004354016"
"48004095001",1183403,TX,Outfall To Surface Waters,100,100,
"48004105001",1183411,TX,Outfall To Surface Waters,100,100,
"48004232001",1183479,TX,Outfall To Surface Waters,100,100,
"48004278001",1183496,TX,Discharge To Another Facility,100,100,"48001132001"
"48005001001",1183562,TX,Outfall To Surface Waters,100,100,
"48005049001",1183605,TX,Outfall To Surface Waters,100,100,
"48005083001",1183633,TX,Outfall To Surface Waters,100,100,
"48005087001",1183637,TX,Outfall To Surface Waters,100,100,
"48007031005",1183812,TX,Outfall To Surface Waters,100,100,
"48007064002",1183888,TX,Outfall To Surface Waters,100,100,
"48007091001",1183914,TX,Outfall To Surface Waters,100,100,
"48007159001",1183968,TX,Outfall To Surface Waters,100,100,
"48007300004",1184052,TX,Outfall To Surface Waters,100,100,
"48007415001",1184067,TX,Outfall To Surface Waters,100,100,
"48007475001",1184092,TX,Outfall To Surface Waters,100,100,
"48007571001",1184148,TX,Discharge To Another Facility,100,100,"48007089001"
"48007765001",1184259,TX,Discharge To Another Facility,100,100,"48007766001"
